201507060253,160,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,61,1015.5,30.02,994.1,***,***,0,*****,*****,***** **,**,,,
201507060300,160,6,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,79,61,1015.5,*****,994.1,***,***,*****,*****,*****,***** **,**,,,
201507060353,160,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,62,1015.1,30.01,993.8,***,***,0,*****,*****,***** **,**,,,
201507060453,180,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,62,1014.8,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507060553,180,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,74,63,1014.9,30,993.5,83,74,0,*****,*****,***** **,**,,,
201507060653,190,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,74,63,1014.6,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507060753,220,3,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,72,64,1015.4,30.02,994.1,***,***,0,*****,*****,***** **,**,,,
201507060853,150,6,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,71,64,1015,30.01,993.8,***,***,0,*****,*****,***** **,**,,,
201507060900,150,6,***,***,***,*,*,*,8.8,**,**,**,**,**,**,**,**,*,71,64,1015,*****,993.8,***,***,*****,*****,*****,***** **,**,,,
201507060953,160,9,***,722,SCT,*,*,*,8,**,**,**,**,**,**,**,**,*,71,65,1013.9,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507061053,200,8,***,722,SCT,*,*,*,8,**,**,**,**,**,**,**,**,*,71,65,1014.7,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507061153,180,6,***,722,SCT,*,*,*,6,5,**,**,**,5,**,**,**,*,72,66,1015,30.01,993.8,74,71,0,*****,*****,***** **,**,,,
201507061253,170,9,***,722,SCT,*,*,*,7,**,**,**,**,**,**,**,**,*,74,66,1014.5,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507061353,190,10,***,722,SCT,*,*,*,7,**,**,**,**,**,**,**,**,*,77,67,1014.3,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507061453,190,11,22,250,***,*,*,*,8,**,**,**,**,**,**,**,**,*,80,70,1013.9,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
